date;parc;usage;revenu;region;taux
02/09/2022;;929522,3555;37252,68897;Grand Kivu;2060
03/09/2022;;853193,5844;35037,18074;Grand Kivu;2060
04/09/2022;;834162,576;36530,83069;Grand Kivu;2060
05/09/2022;;962716,5751;38312,88032;Grand Kivu;2060
06/09/2022;;906828,043;37708,44438;Grand Kivu;2060
07/09/2022;;806202,9241;32194,09598;Grand Kivu;2060
08/09/2022;;838187,0999;35527,54212;Grand Kivu;2100
09/09/2022;;916227,5855;34921,08515;Grand Kivu;2100
10/09/2022;;845693,1408;32599,48368;Grand Kivu;2100
11/09/2022;;826914,5945;32610,8085;Grand Kivu;2100
12/09/2022;;859283,996;32602,45716;Grand Kivu;2100
13/09/2022;;782646,4779;32972,51408;Grand Kivu;2100
14/09/2022;;831761,2227;33265,40341;Grand Kivu;2100
15/09/2022;;839406,0108;33597,51119;Grand Kivu;2100
16/09/2022;;851915,5115;33427,4915;Grand Kivu;2100
17/09/2022;;831886,3098;32511,76832;Grand Kivu;2100
18/09/2022;;772192,7241;29189,32439;Grand Kivu;2100
19/09/2022;;846706,5558;32963,73323;Grand Kivu;2100
20/09/2022;;827383,2154;33440,14208;Grand Kivu;2100
21/09/2022;;853629,6282;31633,29493;Grand Kivu;2100
22/09/2022;;794571,6879;31708,70892;Grand Kivu;2060
23/09/2022;;840783,7551;34200,8195;Grand Kivu;2060
24/09/2022;;815370,5045;32657,0443;Grand Kivu;2060
25/09/2022;;800329,6295;31312,67359;Grand Kivu;2080
26/09/2022;;671201,3094;33811,21586;Grand Kivu;2080
27/09/2022;;860267,1447;32009,87994;Grand Kivu;2080
28/09/2022;;831750,654;31408,4008;Grand Kivu;2080
29/09/2022;;822969,0174;33228,57505;Grand Kivu;2080
30/09/2022;;763636,9271;33312,84976;Grand Kivu;2080
01/10/2022;;812765,8182;32015,28249;Grand Kivu;2080
02/10/2022;;797092,7466;31427,98142;Grand Kivu;2080
03/10/2022;;821836,4639;34693,49207;Grand Kivu;2080
04/10/2022;;779552,5335;32451,6116;Grand Kivu;2080
05/10/2022;;829408,9166;32817,38538;Grand Kivu;2080
06/10/2022;;820059,5597;32984,5399;Grand Kivu;2080
07/10/2022;;861112,4593;33289,05309;Grand Kivu;2080
08/10/2022;;841458,764;31759,74439;Grand Kivu;2080
09/10/2022;;699329,5471;30372,57837;Grand Kivu;2080
10/10/2022;;618139,5304;34057,89522;Grand Kivu;2080
11/10/2022;;552535,9191;31494,53143;Grand Kivu;2080
12/10/2022;;593579,6667;32081,04788;Grand Kivu;2080
13/10/2022;;575737,3915;33610,67716;Grand Kivu;2080
14/10/2022;;772384,6563;33244,64163;Grand Kivu;2080
15/10/2022;;768966,3817;31296,70516;Grand Kivu;2080
16/10/2022;;731459,1518;29064,50329;Grand Kivu;2080
17/10/2022;;792900,4975;33105,99529;Grand Kivu;2080
18/10/2022;;742787,1808;30567,96136;Grand Kivu;2080
19/10/2022;;789002,9041;30851,9863;Grand Kivu;2080
20/10/2022;;761800,4157;31907,98587;Grand Kivu;2080
21/10/2022;;776747,2616;30617,58722;Grand Kivu;2080
22/10/2022;;742548,063;31166,51964;Grand Kivu;2080
23/10/2022;;786900,2698;32369,01479;Grand Kivu;2080
24/10/2022;;828658,2691;33481,8321;Grand Kivu;2080
25/10/2022;;770145,7436;32479,409;Grand Kivu;2080
26/10/2022;;800002,1177;31637,81486;Grand Kivu;2080
27/10/2022;;791535,2653;32753,41444;Grand Kivu;2080
28/10/2022;;838506,707;33471,47122;Grand Kivu;2080
29/10/2022;;801479,3927;31130,8055;Grand Kivu;2080
30/10/2022;;699284,4874;29561,69788;Grand Kivu;2080
31/10/2022;;724455,6815;32485,5595;Grand Kivu;2080
01/11/2022;;770861,6602;32636,46494;Grand Kivu;2080
02/11/2022;;761956,9137;30320,4741;Grand Kivu;2080
03/11/2022;;768437,9817;31322,32442;Grand Kivu;2080
04/11/2022;;795361,7062;30641,96529;Grand Kivu;2080
05/11/2022;;777623,1958;30512,07907;Grand Kivu;2080
06/11/2022;;739477,5256;28619,5201;Grand Kivu;2080
07/11/2022;;732312,3824;31043,94188;Grand Kivu;2080
08/11/2022;;770227,8524;31059,1389;Grand Kivu;2080
09/11/2022;;800832,9991;30549,75138;Grand Kivu;2080
10/11/2022;;702934,1665;28769,48434;Grand Kivu;2080
11/11/2022;;818162,5086;31825,56517;Grand Kivu;2080
12/11/2022;;778562,6961;28815,43833;Grand Kivu;2080
13/11/2022;;705986,1668;30069,15054;Grand Kivu;2080
14/11/2022;;811518,5762;32202,98162;Grand Kivu;2080
15/11/2022;;757119,0981;29178,75362;Grand Kivu;2080
16/11/2022;;834256,7654;32399,28603;Grand Kivu;2080
17/11/2022;;719604,1252;29320,98526;Grand Kivu;2080
18/11/2022;;790697,3476;30949,01747;Grand Kivu;2080
19/11/2022;;771768,4041;29273,72056;Grand Kivu;2080
20/11/2022;;734965,614;28233,5211;Grand Kivu;2080
21/11/2022;;841484,193;32134,78875;Grand Kivu;2080
22/11/2022;;712746,9305;28263,62964;Grand Kivu;2080
23/11/2022;;768558,5488;30648,2925;Grand Kivu;2080
24/11/2022;;755313,5242;28787,18444;Grand Kivu;2080
25/11/2022;;814593,5672;31046,95957;Grand Kivu;2080
26/11/2022;;781130,565;28678,76209;Grand Kivu;2080
27/11/2022;;756786,8745;28987,91922;Grand Kivu;2080
28/11/2022;;784692,397;30086,87472;Grand Kivu;2080
29/11/2022;;679410,23;26092,83348;Grand Kivu;2080
30/11/2022;;715500,1527;28162,44575;Grand Kivu;2080
01/12/2022;;642897,4031;27228,58752;Grand Kivu;2080
02/12/2022;;667883,8243;27045,22051;Grand Kivu;2080
03/12/2022;;590869,2061;24716,42792;Grand Kivu;2080
04/12/2022;;610047,9556;26434,3277;Grand Kivu;2080
05/12/2022;;617499,7682;26686,43309;Grand Kivu;2080
06/12/2022;;702100,165;31267,67567;Grand Kivu;2080
07/12/2022;;828115,3849;30354,04714;Grand Kivu;2080
08/12/2022;;775543,2598;29663,77557;Grand Kivu;2080
09/12/2022;;766138,1839;29275,67075;Grand Kivu;2080
10/12/2022;;728469,584;28098,1346;Grand Kivu;2080
11/12/2022;;742826,9386;28153,85123;Grand Kivu;2080
12/12/2022;;731204,8495;27272,28764;Grand Kivu;2080
13/12/2022;;731070,5153;29089,17439;Grand Kivu;2080
14/12/2022;;809110,6727;28508,60155;Grand Kivu;2080
15/12/2022;;805650,9616;30815,22645;Grand Kivu;2080
16/12/2022;;854080,229;31362,73489;Grand Kivu;2080
17/12/2022;;824946,6465;30492,94111;Grand Kivu;2080
18/12/2022;;774201,8199;28721,29364;Grand Kivu;2100
19/12/2022;;816113,5619;31640,01375;Grand Kivu;2080
20/12/2022;;788620,1868;30723,49968;Grand Kivu;2080
21/12/2022;;811211,5489;30894,49189;Grand Kivu;2080
22/12/2022;;786431,3725;31486,2451;Grand Kivu;2080
23/12/2022;;803573,3883;31874,04535;Grand Kivu;2080
24/12/2022;;790653,9512;31283,39954;Grand Kivu;2080
25/12/2022;;809897,8898;31256,25802;Grand Kivu;2080
26/12/2022;;856043,1309;32693,30996;Grand Kivu;2080
27/12/2022;;786777,9435;32058,13127;Grand Kivu;2080
28/12/2022;;880976,1551;32928,51439;Grand Kivu;2080
29/12/2022;;827206,1727;31946,4905;Grand Kivu;2080
30/12/2022;;873273,2811;37752,57351;Grand Kivu;2080
31/12/2022;;944863,6399;38062,20931;Grand Kivu;2080
01/01/2023;985556;869172,902;32133,91835;Grand Kivu;2080
02/01/2023;984131;809467,7373;31076,56409;Grand Kivu;2080
03/01/2023;988274;728585,3787;28963,90877;Grand Kivu;2080
04/01/2023;990667;741054,3812;28784,30206;Grand Kivu;2080
05/01/2023;992188;759132,7751;31038,59297;Grand Kivu;2080
06/01/2023;990568;779724,5049;30607,3985;Grand Kivu;2080
07/01/2023;989890;748527,9917;27660,50311;Grand Kivu;2100
08/01/2023;987123;741920,2838;27573,35193;Grand Kivu;2100
09/01/2023;985297;801427,1132;29238,03064;Grand Kivu;2100
10/01/2023;987259;758761,2587;27940,72492;Grand Kivu;2080
11/01/2023;986596;759460,7601;27776,47132;Grand Kivu;2100
12/01/2023;2961231;718731,8103;26958,38691;Grand Kivu;2100
13/01/2023;980968;758903,7812;27015,19543;Grand Kivu;2100
14/01/2023;972100;734488,734;26444,92809;Grand Kivu;2100
15/01/2023;963017;691300,5193;24327,22477;Grand Kivu;2100
16/01/2023;951366;767530,4609;27838,65439;Grand Kivu;2100
17/01/2023;950695;752759,6848;27190,90386;Grand Kivu;2100
18/01/2023;952167,7849;791623,1555;27356,4939;Grand Kivu;2100
19/01/2023;953768,9256;758851,5533;27000,97867;Grand Kivu;2100
20/01/2023;953435,3245;768824,7841;26902,29175;Grand Kivu;2100
21/01/2023;952346,8836;721176,7106;25559,95728;Grand Kivu;2100
22/01/2023;949570,8014;731288,6376;27108,49537;Grand Kivu;2100
23/01/2023;948114,4485;777763,7836;28923,50435;Grand Kivu;2100
24/01/2023;948230,1961;869099,7512;34664,6342;Grand Kivu;2100
25/01/2023;948353,5914;918910,4407;32514,96734;Grand Kivu;2100
26/01/2023;945670,0039;812939,4352;31174,74286;Grand Kivu;2100
27/01/2023;944619,3877;867400,3265;31747,25563;Grand Kivu;2100
28/01/2023;947215,2344;870932,6256;29201,03454;Grand Kivu;2100
29/01/2023;945489,0449;813215,5628;29212,51598;Grand Kivu;2100
30/01/2023;943800,6801;879180,9127;30468,96934;Grand Kivu;2100
31/01/2023;941505,3638;817341,1783;30125,13668;Grand Kivu;2100
01/02/2023;940339;790451,4428;28183,67727;Grand Kivu;2180
02/02/2023;1880708;806661,8233;30517,71834;Grand Kivu;2180
03/02/2023;958175;832918,6072;28088,95744;Grand Kivu;2180
04/02/2023;959808;812965,1811;27914,77528;Grand Kivu;2180
05/02/2023;956377;697716,0851;25606,67439;Grand Kivu;2180
06/02/2023;952917;779357,5355;29100,38409;Grand Kivu;2180
07/02/2023;958479;775009,4875;27961,69444;Grand Kivu;2180
08/02/2023;959470;777281,71;27078,41184;Grand Kivu;2180
09/02/2023;959599;797775,0624;30885,62333;Grand Kivu;2180
10/02/2023;958945;754623,9072;27200,34755;Grand Kivu;2180
11/02/2023;960038;596461,9624;25935,9939;Grand Kivu;2180
12/02/2023;956267;528518,4379;26208,76354;Grand Kivu;2180
13/02/2023;943028;592407,7321;30125,91745;Grand Kivu;2180
14/02/2023;948294;489858,3645;26149,08118;Grand Kivu;2180
15/02/2023;948901;458951,9031;20110,56775;Grand Kivu;2180
16/02/2023;944926;471107,1682;20428,5532;Grand Kivu;2180
17/02/2023;939675;421381,0159;20835,52694;Grand Kivu;2180
18/02/2023;934231;363057,4135;18934,68365;Grand Kivu;2180
19/02/2023;930471;436172,1415;23130,45881;Grand Kivu;2180
20/02/2023;937168;623508,7137;27486,38248;Grand Kivu;2180
21/02/2023;939947;607318,8204;25617,81626;Grand Kivu;2180
22/02/2023;941548,6361;712641,7738;27937,50836;Grand Kivu;2180
23/02/2023;937391;586906,8703;25587,7623;Grand Kivu;2180
24/02/2023;932890;630957,4355;30832,57607;Grand Kivu;2180
25/02/2023;932277;595200,9964;28685,57394;Grand Kivu;2180
26/02/2023;902243;578361,6005;28508,33059;Grand Kivu;2180
27/02/2023;922040;542286,8804;27985,94731;Grand Kivu;2180
28/02/2023;924587;529618,1498;25545,93074;Grand Kivu;2180
01/03/2023;906458;636153,4974;32962,93544;Grand Kivu;2250
02/03/2023;919582;561381,9577;25845,42709;Grand Kivu;2250
03/03/2023;919991;567806,1492;23754,20764;Grand Kivu;2250
04/03/2023;911108;534835,2459;24108,49267;Grand Kivu;2250
05/03/2023;913142;542822,0118;25290,11692;Grand Kivu;2250
06/03/2023;908461;588556,8842;26891,7814;Grand Kivu;2250
07/03/2023;909250,9103;570420,0014;30035,66634;Grand Kivu;2250
08/03/2023;911326;629298,2156;25643,72937;Grand Kivu;2250
09/03/2023;905900;542527,9528;23540,59841;Grand Kivu;2250
10/03/2023;902539;539695,731;24310,0436;Grand Kivu;2250
11/03/2023;904667;702390,7311;22754,30822;Grand Kivu;2250
12/03/2023;910128;668279,9507;26233,61204;Grand Kivu;2250
13/03/2023;909674;610804,1837;23221,72095;Grand Kivu;2250
14/03/2023;906538;479325,7196;23790,1527;Grand Kivu;2250
15/03/2023;899909;414728,9718;22376,29555;Grand Kivu;2250
16/03/2023;897904;448652,9021;24483,56768;Grand Kivu;2250
17/03/2023;892959;487094,8186;22388,4413;Grand Kivu;2250
18/03/2023;884426;432488,6498;24327,03186;Grand Kivu;2250
19/03/2023;882477;434343,8151;26407,80353;Grand Kivu;2250
20/03/2023;881254;477948,9289;24228,94465;Grand Kivu;2250
21/03/2023;885883;497811,5004;24681,78332;Grand Kivu;2250
22/03/2023;885107;546838,9805;24473,31624;Grand Kivu;2250
23/03/2023;883543;513654,8821;22864,9887;Grand Kivu;2250
24/03/2023;875978;522699,3026;23443,615;Grand Kivu;2250
25/03/2023;876639;510877,3082;23406,0514;Grand Kivu;2250
26/03/2023;876843;472354,4924;24107,88851;Grand Kivu;2250
27/03/2023;879357;589370,5995;25663,60956;Grand Kivu;2250
28/03/2023;880150;536951,0241;25071,89128;Grand Kivu;2250
29/03/2023;880131;536333,6291;24890,29583;Grand Kivu;2250
30/03/2023;879020;507776,527;25821,96825;Grand Kivu;2250
31/03/2023;873453;498790,5522;22405,88094;Grand Kivu;2250
01/04/2023;874625;489252,3242;23303,63001;Grand Kivu;2350
02/04/2023;876909;540873,7134;24167,25816;Grand Kivu;2350
03/04/2023;869687;566207,9176;24231,35611;Grand Kivu;2350
04/04/2023;873343;569500,4871;24919,33823;Grand Kivu;2350
05/04/2023;883269;591741,5495;24332,73658;Grand Kivu;2350
06/04/2023;884512;549727,0908;24337,08537;Grand Kivu;2350
07/04/2023;885848;597238,8424;25033,96174;Grand Kivu;2350
08/04/2023;888790;563310,0736;22817,0549;Grand Kivu;2350
09/04/2023;891677;605764,0024;23374,45474;Grand Kivu;2350
10/04/2023;883651;631938,5821;25236,15933;Grand Kivu;2350
11/04/2023;870778;534680,6767;25230,46683;Grand Kivu;2350
12/04/2023;854471;546156,1283;24538,89534;Grand Kivu;2350
13/04/2023;847572;459583,0871;23186,00734;Grand Kivu;2350
14/04/2023;845737;535033,685;23497,81806;Grand Kivu;2350
15/04/2023;842126;492944,0374;22879,42648;Grand Kivu;2350
16/04/2023;837810;499551,101;23264,62059;Grand Kivu;2350
17/04/2023;836786;532830,8305;25270,95554;Grand Kivu;2350
18/04/2023;845473;505627,2855;21864,17915;Grand Kivu;2350
19/04/2023;845842;528034,9689;24692,48285;Grand Kivu;2350
20/04/2023;849539;540654,4639;24155,14;Grand Kivu;2350
21/04/2023;851178;571974,2923;23313,97551;Grand Kivu;2350
22/04/2023;849237;510094,8933;20979,86834;Grand Kivu;2350
23/04/2023;847853;507397,7152;21213,59816;Grand Kivu;2350
24/04/2023;845306;569356,1839;23343,31722;Grand Kivu;2350
25/04/2023;768395;543610,2125;23530,08114;Grand Kivu;2350
26/04/2023;836296;586127,0073;23845,53437;Grand Kivu;2350
27/04/2023;837296;541710,7904;22588,78871;Grand Kivu;2350
28/04/2023;811928;552233,4119;22329,776;Grand Kivu;2350
29/04/2023;836616;491455,1163;21027,88471;Grand Kivu;2350
30/04/2023;837938;518732,3611;21908,20379;Grand Kivu;2350
01/05/2023;837555;566755,9721;23058,94703;Grand Kivu;2350
02/05/2023;833219;526981,7283;24339,12119;Grand Kivu;2350
03/05/2023;833175;572323,0203;24308,78405;Grand Kivu;2350
04/05/2023;832081;548329,9012;23213,50343;Grand Kivu;2350
05/05/2023;832042;631939,9506;26026,42174;Grand Kivu;2350
06/05/2023;831734;603863,2722;23787,40782;Grand Kivu;2350
07/05/2023;831164;536964,7558;24491,15498;Grand Kivu;2350
08/05/2023;829377;662160,5466;25418,83891;Grand Kivu;2350
09/05/2023;830280,9176;608204,4248;24703,85909;Grand Kivu;2350
10/05/2023;824819;651421,9748;24208,4833;Grand Kivu;2350
11/05/2023;824483;604067,5299;24031,6783;Grand Kivu;2350
12/05/2023;825092,1769;649183,2277;24549,32066;Grand Kivu;2350
13/05/2023;830316;582715,1582;23297,68189;Grand Kivu;2350
14/05/2023;833160;600937,9078;24082,2039;Grand Kivu;2350
15/05/2023;835134;660987,1905;25293,6382;Grand Kivu;2350
16/05/2023;837811;613473,2787;24900,8302;Grand Kivu;2350
17/05/2023;837682;653948,662;24021,22669;Grand Kivu;2350
18/05/2023;836197;612734,0233;24004,19758;Grand Kivu;2350
19/05/2023;837920;634709,4535;23887,59278;Grand Kivu;2350
20/05/2023;833501;566730,5614;22033,37379;Grand Kivu;2350
21/05/2023;835083;573487,196;22388,99985;Grand Kivu;2350
22/05/2023;834295;641980,4474;23770,79659;Grand Kivu;2350
23/05/2023;834144;598104,2056;23440,73459;Grand Kivu;2350
24/05/2023;835753;626140,1284;22930,19505;Grand Kivu;2350
25/05/2023;834886;581142,4827;23155,51868;Grand Kivu;2350
26/05/2023;835142,5964;621376,1152;23206,26061;Grand Kivu;2350
27/05/2023;831479;573341,357;22097,94764;Grand Kivu;2350
28/05/2023;833594;594343,9694;22473,08279;Grand Kivu;2350
29/05/2023;833655;662846,7761;24827,64735;Grand Kivu;2350
30/05/2023;833528,6349;592102,7789;23612,13901;Grand Kivu;2350
31/05/2023;830526;612160,9711;22458,92102;Grand Kivu;2350
01/06/2023;827406;510248,029;22736,35627;Grand Kivu;2350
02/06/2023;820762;580870,054;24590,781;Grand Kivu;2350
03/06/2023;818712;535237,0606;23126,2304;Grand Kivu;2350
04/06/2023;823729;563057,4084;23252,07155;Grand Kivu;2350
05/06/2023;827339,1829;611887,416;24653,94837;Grand Kivu;2350
06/06/2023;818634;597717,1265;24309,95038;Grand Kivu;2350
07/06/2023;811783;576507,8654;23604,69249;Grand Kivu;2350
08/06/2023;807803;579255,0121;24748,31183;Grand Kivu;2350
09/06/2023;804674;621233,6259;24342,72371;Grand Kivu;2350
10/06/2023;803802;590449,0451;23559,94043;Grand Kivu;2350
11/06/2023;801175;599144,2489;24001,76926;Grand Kivu;2400
12/06/2023;799560,8199;644846,1967;25112,94979;Grand Kivu;2400
13/06/2023;791200;566760,4995;23666,67301;Grand Kivu;2400
14/06/2023;790279;623930,5681;24045,23406;Grand Kivu;2400
15/06/2023;791556;629690,5511;24825,89429;Grand Kivu;2400
16/06/2023;789821;634193,1145;24020,33051;Grand Kivu;2400
17/06/2023;790208;616839,4464;23538,40918;Grand Kivu;2400
18/06/2023;789677,7931;621685,1621;23432,66741;Grand Kivu;2400
19/06/2023;789059,8776;669498,8209;24905,04868;Grand Kivu;2400
20/06/2023;789248;635279,1292;24236,20855;Grand Kivu;2400
21/06/2023;790660;640484,111;23798,92448;Grand Kivu;2400
22/06/2023;791186;646655,2162;24358,81936;Grand Kivu;2400
23/06/2023;789828;640912,5098;23371,7384;Grand Kivu;2400
24/06/2023;787414;587399,2517;23055,90518;Grand Kivu;2400
25/06/2023;783241;617274,5861;23642,31044;Grand Kivu;2400
26/06/2023;782272;573266,4431;22602,39831;Grand Kivu;2400
27/06/2023;784602;584768,6142;23948,59505;Grand Kivu;2400
28/06/2023;787244;707728,0476;24600,59531;Grand Kivu;2500
29/06/2023;786299;651697,9465;24020,26852;Grand Kivu;2500
30/06/2023;784192;710908,7355;23438,01594;Grand Kivu;2500
01/07/2023;789083;663764,269;23322,78707;Grand Kivu;2500
02/07/2023;765569;633193,5193;21491,94109;Grand Kivu;2500
03/07/2023;766091,7754;740401,9545;25598,88853;Grand Kivu;2500
04/07/2023;740068;684139,3356;24288,56853;Grand Kivu;2500
05/07/2023;780541;714304,2817;25048,04799;Grand Kivu;2500
06/07/2023;768906;696002,6887;24283,34158;Grand Kivu;2500
07/07/2023;773935;731432,5078;24927,64778;Grand Kivu;2500
08/07/2023;782877;698779,7376;23482,79208;Grand Kivu;2500
09/07/2023;785246;710375,3341;23556,09664;Grand Kivu;2500
10/07/2023;785089;772194,0527;25740,02825;Grand Kivu;2500
11/07/2023;783658;734551,541;26546,26644;Grand Kivu;2500
12/07/2023;790979;781140,7647;26383,87466;Grand Kivu;2500
13/07/2023;798811;750788,5037;26139,42129;Grand Kivu;2500
14/07/2023;798585;769289,7112;25896,42834;Grand Kivu;2500
15/07/2023;796403;712942,8656;24094,38394;Grand Kivu;2500
16/07/2023;797816;728043,0395;25123,0929;Grand Kivu;2500
17/07/2023;802447;800546,6002;24748,49159;Grand Kivu;2600
18/07/2023;805199;737807,3661;24320,00203;Grand Kivu;2600
19/07/2023;800870;703644,9023;25478,48255;Grand Kivu;2600
20/07/2023;794384;666470,9012;24892,77737;Grand Kivu;2600
21/07/2023;794613;744794,4988;24791,67403;Grand Kivu;2600
22/07/2023;790750;681503,6487;23735,9129;Grand Kivu;2600
23/07/2023;789368;691225,9762;24275,40262;Grand Kivu;2600
24/07/2023;795329;791787,0837;26409,73033;Grand Kivu;2600
25/07/2023;803318;735482,7178;25036,29335;Grand Kivu;2600
26/07/2023;807476;705621,1531;24814,67629;Grand Kivu;2600
27/07/2023;811035;747767,1104;25665,03455;Grand Kivu;2600
28/07/2023;810870,6818;793514,5771;25566,68024;Grand Kivu;2600
29/07/2023;802601;684551,3992;23335,31995;Grand Kivu;2600
30/07/2023;801986;707172,4814;24900,3576;Grand Kivu;2600
31/07/2023;800860;784759,8869;26426,16497;Grand Kivu;2600
01/08/2023;799702,2578;705265,0582;25683,43398;Grand Kivu;2600
02/08/2023;798634,0379;754593,825;26219,66407;Grand Kivu;2600
03/08/2023;796616,1661;711818,0061;25955,74912;Grand Kivu;2600
04/08/2023;795289,4303;758225,1919;27528,52773;Grand Kivu;2600
05/08/2023;794408,0914;709001,8927;26003,47563;Grand Kivu;2600
06/08/2023;792892,7711;730144,3399;26202,66442;Grand Kivu;2600
07/08/2023;791548,4034;800818,7459;27856,33059;Grand Kivu;2600
08/08/2023;788873,1262;727170,2688;27544,38153;Grand Kivu;2600
09/08/2023;787106,445;787839,9242;27979,02682;Grand Kivu;2600
10/08/2023;785049,306;773550,2851;27415,38152;Grand Kivu;2600
11/08/2023;782886,972;790616,6074;27108,43063;Grand Kivu;2600
12/08/2023;780554,6223;725819,2039;25697,93666;Grand Kivu;2600
13/08/2023;777035,9957;732045,1963;26022,27305;Grand Kivu;2600
14/08/2023;776422,4571;793490,0747;27213,83404;Grand Kivu;2600
15/08/2023;714881;764510,8035;27016,81481;Grand Kivu;2600
16/08/2023;742325;806332,2713;27427,42999;Grand Kivu;2600
17/08/2023;714174;773797,8803;27062,9635;Grand Kivu;2600
18/08/2023;711086;782276,0408;25088,9712;Grand Kivu;2600
19/08/2023;719996;638317,1096;16424,29407;Grand Kivu;2600
20/08/2023;719664;612656,2899;23989,94833;Grand Kivu;2600
21/08/2023;719552;750732,0755;24993,86159;Grand Kivu;2600
22/08/2023;720173;714174,3974;24406,44156;Grand Kivu;2600
23/08/2023;751001;685520,1748;23992,0054;Grand Kivu;2600
24/08/2023;748284;690270,5931;23857,25737;Grand Kivu;2600
25/08/2023;749952;729881,5462;22816,1749;Grand Kivu;2600
26/08/2023;744926;617167,4105;21385,70238;Grand Kivu;2600
27/08/2023;737938;646450,4475;22632,55405;Grand Kivu;2600
28/08/2023;725226;741242,2985;24110,56278;Grand Kivu;2600
29/08/2023;723986;726816,5783;24619,39876;Grand Kivu;2600
30/08/2023;719234;766427,5678;23770,49601;Grand Kivu;2600
31/08/2023;713009;696991,7612;25152,8481;Grand Kivu;2600
01/09/2023;727660;746356,199;24489,13711;Grand Kivu;2600
02/09/2023;735398;739250,5906;26044,56559;Grand Kivu;2600
03/09/2023;736970;680722,7223;23922,52861;Grand Kivu;2600
04/09/2023;738854;685781,1424;27453,98436;Grand Kivu;2600
05/09/2023;742649;703710,4265;23983,56022;Grand Kivu;2600
06/09/2023;743512;709762,4123;24830,09;Grand Kivu;2600
07/09/2023;745357;714366,9212;26026,96005;Grand Kivu;2600
08/09/2023;734635;761295,8754;25144,49132;Grand Kivu;2600
09/09/2023;724460;705678,6394;24610,76313;Grand Kivu;2600
10/09/2023;728667;678650,37;23855,05122;Grand Kivu;2600
11/09/2023;729669;704240,8856;24431,22123;Grand Kivu;2600
12/09/2023;732156;675952,927;24834,50727;Grand Kivu;2600
13/09/2023;731429;676092,3135;23572,0104;Grand Kivu;2600
14/09/2023;730800,4188;702844,5823;25656,23892;Grand Kivu;2600
15/09/2023;721042;729517,8625;24950,981;Grand Kivu;2600
16/09/2023;720219;667764,1621;23109,67837;Grand Kivu;2600
17/09/2023;719490;649104,7033;23259,97302;Grand Kivu;2600
18/09/2023;712928;714609,0041;23838,59222;Grand Kivu;2600
19/09/2023;681665;655510,8235;25731,02321;Grand Kivu;2600
20/09/2023;702854;736321,4208;24888,0186;Grand Kivu;2600
21/09/2023;700428;695698,823;25026,99042;Grand Kivu;2600
22/09/2023;700012,4584;720014,1556;23964,2026;Grand Kivu;2600
23/09/2023;699405,946;644521,4626;22754,39015;Grand Kivu;2600
24/09/2023;687610;641530,9855;23476,42543;Grand Kivu;2600
25/09/2023;685889;725603,0081;25631,454;Grand Kivu;2600
26/09/2023;685918,3946;699952,0173;24620,78987;Grand Kivu;2600
27/09/2023;685746,3027;721028,5597;24102,77175;Grand Kivu;2600
28/09/2023;687138,0407;732236,6974;24114,49305;Grand Kivu;2600
29/09/2023;687833,9098;736792,6929;24240,39689;Grand Kivu;2600
30/09/2023;693804,5942;744672,2901;24291,18337;Grand Kivu;2600
01/01/2022;;602198,8213;23493,40432;Grand Nord;2040
02/01/2022;;364654,1748;14492,21186;Grand Nord;2040
03/01/2022;;412940,6882;19739,17905;Grand Nord;2040
04/01/2022;;405904,8655;17447,32673;Grand Nord;2040
05/01/2022;;429821,8311;19563,74495;Grand Nord;2040
06/01/2022;;431376,7482;19535,24754;Grand Nord;2040
07/01/2022;;435393,7876;19055,86793;Grand Nord;2040
08/01/2022;;444741,037;18678,68581;Grand Nord;2040
09/01/2022;;386918,8597;15479,63838;Grand Nord;2040
10/01/2022;;432057,1848;19509,34419;Grand Nord;2040
11/01/2022;;434672,9039;18362,80289;Grand Nord;2040
12/01/2022;;426895,787;17972,59962;Grand Nord;2040
13/01/2022;;421148,4221;18178,12745;Grand Nord;2040
14/01/2022;;434861,1847;18291,74984;Grand Nord;2040
15/01/2022;;422104,8064;17908,65318;Grand Nord;2040
16/01/2022;;356129,4843;14403,65635;Grand Nord;2040
17/01/2022;;393580,7029;17155,12669;Grand Nord;2040
18/01/2022;;402625,584;17585,0729;Grand Nord;2040
19/01/2022;;403854,9714;17494,81832;Grand Nord;2040
20/01/2022;;438683,3682;17836,93936;Grand Nord;2040
21/01/2022;;418414,6053;17840,48044;Grand Nord;2040
22/01/2022;;419089,336;18013,11544;Grand Nord;2040
23/01/2022;;367603,6194;14747,31174;Grand Nord;2040
24/01/2022;;411496,5824;18594,7579;Grand Nord;2040
25/01/2022;;410512,121;17470,6604;Grand Nord;2040
26/01/2022;;400911,4823;17157,31925;Grand Nord;2040
27/01/2022;;402679,8841;17690,01928;Grand Nord;2040
28/01/2022;;410351,8017;17928,68232;Grand Nord;2040
29/01/2022;;409451,4002;18119,60675;Grand Nord;2040
30/01/2022;;361402,533;15011,99378;Grand Nord;2040
31/01/2022;;409285,0993;18492,1745;Grand Nord;2040
01/02/2022;;414039,4698;18502,09712;Grand Nord;2040
02/02/2022;;417629,8878;18164,76754;Grand Nord;2040
03/02/2022;;408986,7533;18130,58027;Grand Nord;2040
04/02/2022;;422032,7311;18566,10529;Grand Nord;2040
05/02/2022;;424413,3554;18732,46937;Grand Nord;2040
06/02/2022;;365277,2877;15382,44284;Grand Nord;2040
